estado;ibgeID;competencia;Codigo;Descrição;Existente;Sus;NaoSus
26;261090;202003;10;OBSTETRICIA CIRURGICA;16;12;4
26;261090;202003;43;OBSTETRICIA CLINICA;24;16;8
26;261090;202003;PEDIATRICO;PEDIATRICO;PEDIATRICO;NA;NA
26;261090;202003;45;PEDIATRIA CLINICA;24;24;0
26;261090;202003;68;PEDIATRIA CIRURGICA;3;3;0
26;261110;202003;CIRÚRGICO;CIRÚRGICO;CIRÚRGICO;NA;NA
26;261110;202003;01;BUCO MAXILO FACIAL;8;4;4
26;261110;202003;02;CARDIOLOGIA;12;4;8
26;261110;202003;03;CIRURGIA GERAL;45;21;24
26;261110;202003;04;ENDOCRINOLOGIA;2;0;2
26;261110;202003;05;GASTROENTEROLOGIA;3;0;3
26;261110;202003;06;GINECOLOGIA;23;13;10
26;261110;202003;08;NEFROLOGIAUROLOGIA;7;2;5
26;261110;202003;09;NEUROCIRURGIA;27;21;6
26;261110;202003;11;OFTALMOLOGIA;6;5;1
26;261110;202003;12;ONCOLOGIA;13;8;5
26;261110;202003;13;ORTOPEDIATRAUMATOLOGIA;63;46;17
26;261110;202003;14;OTORRINOLARINGOLOGIA;5;0;5
26;261110;202003;15;PLASTICA;12;0;12
26;261110;202003;16;TORACICA;3;0;3
26;261110;202003;CLÍNICO;CLÍNICO;CLÍNICO;NA;NA
26;261110;202003;31;AIDS;1;0;1
26;261110;202003;32;CARDIOLOGIA;15;4;11
26;261110;202003;33;CLINICA GERAL;149;97;52
26;261110;202003;35;DERMATOLOGIA;1;0;1
26;261110;202003;36;GERIATRIA;5;0;5
26;261110;202003;37;HANSENOLOGIA;1;0;1
26;261110;202003;38;HEMATOLOGIA;2;0;2
26;261110;202003;40;NEFROUROLOGIA;5;0;5
26;261110;202003;41;NEONATOLOGIA;2;0;2
26;261110;202003;42;NEUROLOGIA;12;0;12
26;261110;202003;44;ONCOLOGIA;53;47;6
26;261110;202003;46;PNEUMOLOGIA;3;0;3
26;261110;202003;COMPLEMENTAR;COMPLEMENTAR;COMPLEMENTAR;NA;NA
26;261110;202003;66;UNIDADE ISOLAMENTO;1;0;1
26;261110;202003;74;UTI ADULTO - TIPO I;9;0;9
26;261110;202003;75;UTI ADULTO - TIPO II;58;41;17
26;261110;202003;77;UTI PEDIATRICA - TIPO I;2;0;2
26;261110;202003;78;UTI PEDIATRICA - TIPO II;8;4;4
26;261110;202003;80;UTI NEONATAL - TIPO I;3;0;3
26;261110;202003;81;UTI NEONATAL - TIPO II;15;6;9
26;261110;202003;85;UTI CORONARIANA TIPO II - UCO TIPO II;4;0;4
26;261110;202003;92;UNIDADE DE CUIDADOS INTERMEDIARIOS NEONATAL CONVENCIONAL;27;27;0
26;261110;202003;93;UNIDADE DE CUIDADOS INTERMEDIARIOS NEONATAL CANGURU;8;8;0
26;261110;202003;OBSTÉTRICO;OBSTÉTRICO;OBSTÉTRICO;NA;NA
26;261110;202003;10;OBSTETRICIA CIRURGICA;50;31;19
26;261110;202003;43;OBSTETRICIA CLINICA;44;30;14
26;261110;202003;PEDIATRICO;PEDIATRICO;PEDIATRICO;NA;NA
26;261110;202003;45;PEDIATRIA CLINICA;101;79;22
26;261110;202003;68;PEDIATRIA CIRURGICA;22;5;17
26;261110;202003;OUTRAS ESPECIALIDADES;OUTRAS ESPECIALIDADES;OUTRAS ESPECIALIDADES;NA;NA
26;261110;202003;34;CRONICOS;13;8;5
26;261110;202003;47;PSIQUIATRIA;3;0;3
26;261110;202003;48;REABILITACAO;1;0;1
26;261110;202003;49;PNEUMOLOGIA SANITARIA;1;0;1
26;261110;202003;84;ACOLHIMENTO NOTURNO;8;8;0
26;261110;202003;HOSPITAL DIA;HOSPITAL DIA;HOSPITAL DIA;NA;NA
26;261110;202003;07;CIRURGICO/DIAGNOSTICO/TERAPEUTICO;2;0;2
26;261110;202003;72;GERIATRIA;3;0;3
26;261120;202003;CLÍNICO;CLÍNICO;CLÍNICO;NA;NA
26;261120;202003;33;CLINICA GERAL;4;4;0
26;261120;202003;OBSTÉTRICO;OBSTÉTRICO;OBSTÉTRICO;NA;NA
26;261120;202003;10;OBSTETRICIA CIRURGICA;6;6;0
26;261120;202003;43;OBSTETRICIA CLINICA;2;2;0
26;261120;202003;PEDIATRICO;PEDIATRICO;PEDIATRICO;NA;NA
26;261120;202003;45;PEDIATRIA CLINICA;2;2;0
26;261130;202003;CIRÚRGICO;CIRÚRGICO;CIRÚRGICO;NA;NA
26;261130;202003;03;CIRURGIA GERAL;4;4;0
26;261130;202003;CLÍNICO;CLÍNICO;CLÍNICO;NA;NA
26;261130;202003;33;CLINICA GERAL;9;9;0
26;261130;202003;COMPLEMENTAR;COMPLEMENTAR;COMPLEMENTAR;NA;NA
26;261130;202003;66;UNIDADE ISOLAMENTO;1;1;0
26;261130;202003;OBSTÉTRICO;OBSTÉTRICO;OBSTÉTRICO;NA;NA
26;261130;202003;10;OBSTETRICIA CIRURGICA;1;1;0
26;261130;202003;43;OBSTETRICIA CLINICA;4;4;0
26;261130;202003;PEDIATRICO;PEDIATRICO;PEDIATRICO;NA;NA
26;261130;202003;45;PEDIATRIA CLINICA;3;3;0
26;261150;202003;CIRÚRGICO;CIRÚRGICO;CIRÚRGICO;NA;NA
26;261150;202003;03;CIRURGIA GERAL;6;6;0
26;261150;202003;CLÍNICO;CLÍNICO;CLÍNICO;NA;NA
26;261150;202003;33;CLINICA GERAL;24;24;0
26;261150;202003;OBSTÉTRICO;OBSTÉTRICO;OBSTÉTRICO;NA;NA
26;261150;202003;10;OBSTETRICIA CIRURGICA;2;2;0
26;261150;202003;43;OBSTETRICIA CLINICA;10;10;0
26;261150;202003;PEDIATRICO;PEDIATRICO;PEDIATRICO;NA;NA
26;261150;202003;45;PEDIATRIA CLINICA;8;8;0
26;261160;202003;CIRÚRGICO;CIRÚRGICO;CIRÚRGICO;NA;NA
26;261160;202003;01;BUCO MAXILO FACIAL;43;37;6
26;261160;202003;02;CARDIOLOGIA;135;102;33
26;261160;202003;03;CIRURGIA GERAL;994;713;281
26;261160;202003;04;ENDOCRINOLOGIA;12;10;2
26;261160;202003;05;GASTROENTEROLOGIA;54;20;34
26;261160;202003;06;GINECOLOGIA;166;101;65
26;261160;202003;08;NEFROLOGIAUROLOGIA;130;83;47
26;261160;202003;09;NEUROCIRURGIA;303;274;29
26;261160;202003;11;OFTALMOLOGIA;75;46;29
26;261160;202003;12;ONCOLOGIA;171;151;20
26;261160;202003;13;ORTOPEDIATRAUMATOLOGIA;511;412;99
26;261160;202003;14;OTORRINOLARINGOLOGIA;89;41;48
26;261160;202003;15;PLASTICA;60;32;28
26;261160;202003;16;TORACICA;25;16;9
26;261160;202003;67;TRANSPLANTE;78;76;2
26;261160;202003;90;QUEIMADO ADULTO;25;25;0
26;261160;202003;91;QUEIMADO PEDIATRICO;15;15;0
26;261160;202003;CLÍNICO;CLÍNICO;CLÍNICO;NA;NA
26;261160;202003;31;AIDS;59;59;0
26;261160;202003;32;CARDIOLOGIA;358;269;89
26;261160;202003;33;CLINICA GERAL;2234;1700;534
26;261160;202003;35;DERMATOLOGIA;9;8;1
26;261160;202003;36;GERIATRIA;72;20;52
26;261160;202003;38;HEMATOLOGIA;91;77;14
26;261160;202003;40;NEFROUROLOGIA;127;111;16
26;261160;202003;41;NEONATOLOGIA;68;43;25
26;261160;202003;42;NEUROLOGIA;301;276;25
26;261160;202003;44;ONCOLOGIA;228;163;65
26;261160;202003;46;PNEUMOLOGIA;100;78;22
26;261160;202003;87;SAUDE MENTAL;30;24;6
26;261160;202003;COMPLEMENTAR;COMPLEMENTAR;COMPLEMENTAR;NA;NA
26;261160;202003;51;UTI II ADULTO - COVID-19;498;0;498
26;261160;202003;52;UTI II PEDIATRICA - COVID-19;18;0;18
26;261160;202003;65;UNIDADE INTERMEDIARIA NEONATAL;56;56;0
26;261160;202003;66;UNIDADE ISOLAMENTO;48;32;16
26;261160;202003;74;UTI ADULTO - TIPO I;184;1;183
26;261160;202003;75;UTI ADULTO - TIPO II;496;320;176
26;261160;202003;76;UTI ADULTO - TIPO III;133;87;46
26;261160;202003;77;UTI PEDIATRICA - TIPO I;25;0;25
26;261160;202003;78;UTI PEDIATRICA - TIPO II;99;76;23
26;261160;202003;79;UTI PEDIATRICA - TIPO III;23;23;0
26;261160;202003;80;UTI NEONATAL - TIPO I;38;0;38
26;261160;202003;81;UTI NEONATAL - TIPO II;108;65;43
26;261160;202003;82;UTI NEONATAL - TIPO III;18;18;0
26;261160;202003;83;UTI DE QUEIMADOS;2;2;0
26;261160;202003;85;UTI CORONARIANA TIPO II - UCO TIPO II;46;18;28
26;261160;202003;92;UNIDADE DE CUIDADOS INTERMEDIARIOS NEONATAL CONVENCIONAL;93;66;27
26;261160;202003;93;UNIDADE DE CUIDADOS INTERMEDIARIOS NEONATAL CANGURU;42;37;5
26;261160;202003;94;UNIDADE DE CUIDADOS INTERMEDIARIOS PEDIATRICO;4;4;0
26;261160;202003;95;UNIDADE DE CUIDADOS INTERMEDIARIOS ADULTO;4;4;0
26;261160;202003;OBSTÉTRICO;OBSTÉTRICO;OBSTÉTRICO;NA;NA
26;261160;202003;10;OBSTETRICIA CIRURGICA;420;347;73
26;261160;202003;43;OBSTETRICIA CLINICA;218;178;40
26;261160;202003;PEDIATRICO;PEDIATRICO;PEDIATRICO;NA;NA
26;261160;202003;45;PEDIATRIA CLINICA;728;613;115
26;261160;202003;68;PEDIATRIA CIRURGICA;244;234;10
26;261160;202003;OUTRAS ESPECIALIDADES;OUTRAS ESPECIALIDADES;OUTRAS ESPECIALIDADES;NA;NA
26;261160;202003;34;CRONICOS;92;66;26
26;261160;202003;47;PSIQUIATRIA;193;158;35
26;261160;202003;48;REABILITACAO;28;28;0
26;261160;202003;49;PNEUMOLOGIA SANITARIA;75;75;0
26;261160;202003;84;ACOLHIMENTO NOTURNO;44;44;0
26;261160;202003;HOSPITAL DIA;HOSPITAL DIA;HOSPITAL DIA;NA;NA
26;261160;202003;07;CIRURGICO/DIAGNOSTICO/TERAPEUTICO;147;115;32
26;261160;202003;69;AIDS;27;27;0
26;261160;202003;70;FIBROSE CISTICA;10;10;0
26;261160;202003;71;INTERCORRENCIA POS-TRANSPLANTE;23;23;0
26;261160;202003;73;SAUDE MENTAL;1;0;1
26;261180;202003;CLÍNICO;CLÍNICO;CLÍNICO;NA;NA
26;261180;202003;33;CLINICA GERAL;4;4;0
26;261180;202003;OBSTÉTRICO;OBSTÉTRICO;OBSTÉTRICO;NA;NA
26;261180;202003;43;OBSTETRICIA CLINICA;3;3;0
26;261190;202003;CLÍNICO;CLÍNICO;CLÍNICO;NA;NA
26;261190;202003;33;CLINICA GERAL;12;12;0
26;261190;202003;OBSTÉTRICO;OBSTÉTRICO;OBSTÉTRICO;NA;NA
26;261190;202003;43;OBSTETRICIA CLINICA;2;2;0
26;261190;202003;PEDIATRICO;PEDIATRICO;PEDIATRICO;NA;NA
26;261190;202003;45;PEDIATRIA CLINICA;2;2;0
26;261220;202003;CIRÚRGICO;CIRÚRGICO;CIRÚRGICO;NA;NA
26;261220;202003;03;CIRURGIA GERAL;23;19;4
26;261220;202003;06;GINECOLOGIA;2;2;0
26;261220;202003;13;ORTOPEDIATRAUMATOLOGIA;12;12;0
26;261220;202003;CLÍNICO;CLÍNICO;CLÍNICO;NA;NA
26;261220;202003;33;CLINICA GERAL;77;45;32
26;261220;202003;41;NEONATOLOGIA;7;6;1
26;261220;202003;87;SAUDE MENTAL;10;10;0
26;261220;202003;COMPLEMENTAR;COMPLEMENTAR;COMPLEMENTAR;NA;NA
26;261220;202003;66;UNIDADE ISOLAMENTO;1;1;0
26;261220;202003;75;UTI ADULTO - TIPO II;11;10;1
26;261220;202003;92;UNIDADE DE CUIDADOS INTERMEDIARIOS NEONATAL CONVENCIONAL;5;5;0
26;261220;202003;OBSTÉTRICO;OBSTÉTRICO;OBSTÉTRICO;NA;NA
26;261220;202003;10;OBSTETRICIA CIRURGICA;20;14;6
26;261220;202003;43;OBSTETRICIA CLINICA;25;13;12
26;261220;202003;PEDIATRICO;PEDIATRICO;PEDIATRICO;NA;NA
26;261220;202003;45;PEDIATRIA CLINICA;65;55;10
26;261240;202003;CLÍNICO;CLÍNICO;CLÍNICO;NA;NA
26;261240;202003;33;CLINICA GERAL;5;5;0
26;261240;202003;OBSTÉTRICO;OBSTÉTRICO;OBSTÉTRICO;NA;NA
26;261240;202003;43;OBSTETRICIA CLINICA;4;4;0
26;261240;202003;PEDIATRICO;PEDIATRICO;PEDIATRICO;NA;NA
26;261240;202003;45;PEDIATRIA CLINICA;5;5;0
26;261250;202003;CIRÚRGICO;CIRÚRGICO;CIRÚRGICO;NA;NA
26;261250;202003;03;CIRURGIA GERAL;6;6;0
26;261250;202003;CLÍNICO;CLÍNICO;CLÍNICO;NA;NA
26;261250;202003;33;CLINICA GERAL;22;16;6
26;261250;202003;OBSTÉTRICO;OBSTÉTRICO;OBSTÉTRICO;NA;NA
26;261250;202003;10;OBSTETRICIA CIRURGICA;6;6;0
26;261250;202003;43;OBSTETRICIA CLINICA;6;6;0
26;261250;202003;PEDIATRICO;PEDIATRICO;PEDIATRICO;NA;NA
26;261250;202003;45;PEDIATRIA CLINICA;20;20;0
26;261250;202003;OUTRAS ESPECIALIDADES;OUTRAS ESPECIALIDADES;OUTRAS ESPECIALIDADES;NA;NA
26;261250;202003;34;CRONICOS;16;16;0
26;261300;202003;CIRÚRGICO;CIRÚRGICO;CIRÚRGICO;NA;NA
26;261300;202003;03;CIRURGIA GERAL;10;10;0
26;261300;202003;CLÍNICO;CLÍNICO;CLÍNICO;NA;NA
26;261300;202003;33;CLINICA GERAL;15;15;0
26;261300;202003;OBSTÉTRICO;OBSTÉTRICO;OBSTÉTRICO;NA;NA
26;261300;202003;43;OBSTETRICIA CLINICA;8;8;0
26;261300;202003;PEDIATRICO;PEDIATRICO;PEDIATRICO;NA;NA
26;261300;202003;45;PEDIATRIA CLINICA;13;13;0
26;261310;202003;CLÍNICO;CLÍNICO;CLÍNICO;NA;NA
26;261310;202003;33;CLINICA GERAL;23;23;0
26;261310;202003;OBSTÉTRICO;OBSTÉTRICO;OBSTÉTRICO;NA;NA
26;261310;202003;43;OBSTETRICIA CLINICA;4;4;0
26;261310;202003;PEDIATRICO;PEDIATRICO;PEDIATRICO;NA;NA
26;261310;202003;45;PEDIATRIA CLINICA;3;3;0
26;261340;202003;CLÍNICO;CLÍNICO;CLÍNICO;NA;NA
26;261340;202003;33;CLINICA GERAL;10;10;0
26;261340;202003;OBSTÉTRICO;OBSTÉTRICO;OBSTÉTRICO;NA;NA
26;261340;202003;43;OBSTETRICIA CLINICA;6;6;0
26;261340;202003;PEDIATRICO;PEDIATRICO;PEDIATRICO;NA;NA
26;261340;202003;45;PEDIATRIA CLINICA;6;6;0
26;261360;202003;CIRÚRGICO;CIRÚRGICO;CIRÚRGICO;NA;NA
26;261360;202003;03;CIRURGIA GERAL;12;10;2
26;261360;202003;CLÍNICO;CLÍNICO;CLÍNICO;NA;NA
26;261360;202003;33;CLINICA GERAL;27;25;2
26;261360;202003;41;NEONATOLOGIA;8;8;0
26;261360;202003;OBSTÉTRICO;OBSTÉTRICO;OBSTÉTRICO;NA;NA
26;261360;202003;10;OBSTETRICIA CIRURGICA;2;1;1
26;261360;202003;43;OBSTETRICIA CLINICA;12;10;2
26;261360;202003;PEDIATRICO;PEDIATRICO;PEDIATRICO;NA;NA
26;261360;202003;45;PEDIATRIA CLINICA;12;11;1
26;261370;202003;CIRÚRGICO;CIRÚRGICO;CIRÚRGICO;NA;NA
26;261370;202003;03;CIRURGIA GERAL;11;11;0
26;261370;202003;CLÍNICO;CLÍNICO;CLÍNICO;NA;NA
26;261370;202003;33;CLINICA GERAL;40;40;0
26;261370;202003;COMPLEMENTAR;COMPLEMENTAR;COMPLEMENTAR;NA;NA
26;261370;202003;75;UTI ADULTO - TIPO II;10;10;0
26;261370;202003;OBSTÉTRICO;OBSTÉTRICO;OBSTÉTRICO;NA;NA
26;261370;202003;10;OBSTETRICIA CIRURGICA;9;9;0
26;261370;202003;43;OBSTETRICIA CLINICA;24;24;0
26;261370;202003;PEDIATRICO;PEDIATRICO;PEDIATRICO;NA;NA
26;261370;202003;45;PEDIATRIA CLINICA;13;13;0
26;261380;202003;CIRÚRGICO;CIRÚRGICO;CIRÚRGICO;NA;NA
26;261380;202003;03;CIRURGIA GERAL;7;7;0
26;261380;202003;CLÍNICO;CLÍNICO;CLÍNICO;NA;NA
26;261380;202003;33;CLINICA GERAL;15;15;0
26;261380;202003;OBSTÉTRICO;OBSTÉTRICO;OBSTÉTRICO;NA;NA
26;261380;202003;43;OBSTETRICIA CLINICA;3;3;0
26;261380;202003;PEDIATRICO;PEDIATRICO;PEDIATRICO;NA;NA
26;261380;202003;45;PEDIATRIA CLINICA;4;4;0
26;261390;202003;CIRÚRGICO;CIRÚRGICO;CIRÚRGICO;NA;NA
26;261390;202003;01;BUCO MAXILO FACIAL;2;2;0
26;261390;202003;02;CARDIOLOGIA;3;1;2
26;261390;202003;03;CIRURGIA GERAL;24;16;8
26;261390;202003;05;GASTROENTEROLOGIA;2;1;1
26;261390;202003;06;GINECOLOGIA;3;2;1
26;261390;202003;08;NEFROLOGIAUROLOGIA;3;2;1
26;261390;202003;11;OFTALMOLOGIA;2;2;0
26;261390;202003;13;ORTOPEDIATRAUMATOLOGIA;39;37;2
26;261390;202003;14;OTORRINOLARINGOLOGIA;3;2;1
26;261390;202003;CLÍNICO;CLÍNICO;CLÍNICO;NA;NA
26;261390;202003;32;CARDIOLOGIA;5;1;4
26;261390;202003;33;CLINICA GERAL;82;36;46
26;261390;202003;40;NEFROUROLOGIA;2;2;0
26;261390;202003;41;NEONATOLOGIA;13;3;10
26;261390;202003;42;NEUROLOGIA;1;1;0
26;261390;202003;46;PNEUMOLOGIA;1;1;0
26;261390;202003;87;SAUDE MENTAL;4;4;0
26;261390;202003;COMPLEMENTAR;COMPLEMENTAR;COMPLEMENTAR;NA;NA
26;261390;202003;51;UTI II ADULTO - COVID-19;5;0;5
26;261390;202003;66;UNIDADE ISOLAMENTO;3;2;1
26;261390;202003;74;UTI ADULTO - TIPO I;5;0;5
26;261390;202003;75;UTI ADULTO - TIPO II;11;10;1
26;261390;202003;77;UTI PEDIATRICA - TIPO I;1;0;1
26;261390;202003;OBSTÉTRICO;OBSTÉTRICO;OBSTÉTRICO;NA;NA
26;261390;202003;10;OBSTETRICIA CIRURGICA;26;15;11
26;261390;202003;43;OBSTETRICIA CLINICA;19;15;4
26;261390;202003;PEDIATRICO;PEDIATRICO;PEDIATRICO;NA;NA
26;261390;202003;45;PEDIATRIA CLINICA;30;20;10
26;261390;202003;OUTRAS ESPECIALIDADES;OUTRAS ESPECIALIDADES;OUTRAS ESPECIALIDADES;NA;NA
26;261390;202003;47;PSIQUIATRIA;160;144;16
26;261390;202003;48;REABILITACAO;1;1;0
26;261390;202003;84;ACOLHIMENTO NOTURNO;1;1;0
26;261410;202003;CIRÚRGICO;CIRÚRGICO;CIRÚRGICO;NA;NA
26;261410;202003;03;CIRURGIA GERAL;6;0;6
26;261410;202003;CLÍNICO;CLÍNICO;CLÍNICO;NA;NA
26;261410;202003;32;CARDIOLOGIA;2;0;2
26;261410;202003;33;CLINICA GERAL;36;28;8
26;261410;202003;OBSTÉTRICO;OBSTÉTRICO;OBSTÉTRICO;NA;NA
26;261410;202003;43;OBSTETRICIA CLINICA;7;4;3
26;261410;202003;PEDIATRICO;PEDIATRICO;PEDIATRICO;NA;NA
26;261410;202003;45;PEDIATRIA CLINICA;4;4;0
26;261420;202003;CIRÚRGICO;CIRÚRGICO;CIRÚRGICO;NA;NA
26;261420;202003;03;CIRURGIA GERAL;6;6;0
26;261420;202003;CLÍNICO;CLÍNICO;CLÍNICO;NA;NA
26;261420;202003;33;CLINICA GERAL;8;8;0
26;261420;202003;OBSTÉTRICO;OBSTÉTRICO;OBSTÉTRICO;NA;NA
26;261420;202003;10;OBSTETRICIA CIRURGICA;2;2;0
26;261420;202003;43;OBSTETRICIA CLINICA;4;4;0
26;261420;202003;PEDIATRICO;PEDIATRICO;PEDIATRICO;NA;NA
26;261420;202003;45;PEDIATRIA CLINICA;6;6;0
26;261450;202003;CIRÚRGICO;CIRÚRGICO;CIRÚRGICO;NA;NA
26;261450;202003;03;CIRURGIA GERAL;17;15;2
26;261450;202003;06;GINECOLOGIA;3;3;0
26;261450;202003;CLÍNICO;CLÍNICO;CLÍNICO;NA;NA
26;261450;202003;33;CLINICA GERAL;92;91;1
26;261450;202003;OBSTÉTRICO;OBSTÉTRICO;OBSTÉTRICO;NA;NA
26;261450;202003;10;OBSTETRICIA CIRURGICA;10;8;2
26;261450;202003;43;OBSTETRICIA CLINICA;10;10;0
26;261450;202003;PEDIATRICO;PEDIATRICO;PEDIATRICO;NA;NA
26;261450;202003;45;PEDIATRIA CLINICA;8;8;0
26;261450;202003;OUTRAS ESPECIALIDADES;OUTRAS ESPECIALIDADES;OUTRAS ESPECIALIDADES;NA;NA
26;261450;202003;34;CRONICOS;40;40;0
26;261530;202003;CIRÚRGICO;CIRÚRGICO;CIRÚRGICO;NA;NA
26;261530;202003;03;CIRURGIA GERAL;29;18;11
26;261530;202003;CLÍNICO;CLÍNICO;CLÍNICO;NA;NA
26;261530;202003;33;CLINICA GERAL;34;21;13
26;261530;202003;OBSTÉTRICO;OBSTÉTRICO;OBSTÉTRICO;NA;NA
26;261530;202003;43;OBSTETRICIA CLINICA;18;11;7
26;261530;202003;PEDIATRICO;PEDIATRICO;PEDIATRICO;NA;NA
26;261530;202003;45;PEDIATRIA CLINICA;16;16;0
26;261530;202003;OUTRAS ESPECIALIDADES;OUTRAS ESPECIALIDADES;OUTRAS ESPECIALIDADES;NA;NA
26;261530;202003;34;CRONICOS;40;40;0
26;261540;202003;CIRÚRGICO;CIRÚRGICO;CIRÚRGICO;NA;NA
26;261540;202003;03;CIRURGIA GERAL;5;5;0
26;261540;202003;CLÍNICO;CLÍNICO;CLÍNICO;NA;NA
26;261540;202003;33;CLINICA GERAL;12;12;0
26;261540;202003;OBSTÉTRICO;OBSTÉTRICO;OBSTÉTRICO;NA;NA
26;261540;202003;43;OBSTETRICIA CLINICA;5;5;0
26;261540;202003;PEDIATRICO;PEDIATRICO;PEDIATRICO;NA;NA
26;261540;202003;45;PEDIATRIA CLINICA;6;6;0
26;261550;202003;CLÍNICO;CLÍNICO;CLÍNICO;NA;NA
26;261550;202003;33;CLINICA GERAL;4;4;0
26;261550;202003;OBSTÉTRICO;OBSTÉTRICO;OBSTÉTRICO;NA;NA
26;261550;202003;43;OBSTETRICIA CLINICA;4;4;0
26;261550;202003;PEDIATRICO;PEDIATRICO;PEDIATRICO;NA;NA
26;261550;202003;45;PEDIATRIA CLINICA;3;3;0
26;261570;202003;CIRÚRGICO;CIRÚRGICO;CIRÚRGICO;NA;NA
26;261570;202003;03;CIRURGIA GERAL;3;3;0
26;261570;202003;CLÍNICO;CLÍNICO;CLÍNICO;NA;NA
26;261570;202003;33;CLINICA GERAL;5;5;0
26;261570;202003;OBSTÉTRICO;OBSTÉTRICO;OBSTÉTRICO;NA;NA
26;261570;202003;43;OBSTETRICIA CLINICA;3;3;0
26;261570;202003;PEDIATRICO;PEDIATRICO;PEDIATRICO;NA;NA
26;261570;202003;45;PEDIATRIA CLINICA;2;2;0
26;261580;202003;CLÍNICO;CLÍNICO;CLÍNICO;NA;NA
26;261580;202003;33;CLINICA GERAL;16;16;0
26;261580;202003;OBSTÉTRICO;OBSTÉTRICO;OBSTÉTRICO;NA;NA
26;261580;202003;10;OBSTETRICIA CIRURGICA;3;3;0
26;261580;202003;43;OBSTETRICIA CLINICA;1;1;0
26;261580;202003;PEDIATRICO;PEDIATRICO;PEDIATRICO;NA;NA
26;261580;202003;45;PEDIATRIA CLINICA;3;3;0
26;261590;202003;CIRÚRGICO;CIRÚRGICO;CIRÚRGICO;NA;NA
26;261590;202003;03;CIRURGIA GERAL;9;9;0
26;261590;202003;CLÍNICO;CLÍNICO;CLÍNICO;NA;NA
26;261590;202003;33;CLINICA GERAL;19;19;0
26;261590;202003;OBSTÉTRICO;OBSTÉTRICO;OBSTÉTRICO;NA;NA
26;261590;202003;43;OBSTETRICIA CLINICA;3;3;0
26;261590;202003;PEDIATRICO;PEDIATRICO;PEDIATRICO;NA;NA
26;261590;202003;45;PEDIATRIA CLINICA;8;8;0
26;261620;202003;CIRÚRGICO;CIRÚRGICO;CIRÚRGICO;NA;NA
26;261620;202003;03;CIRURGIA GERAL;16;16;0
26;261620;202003;CLÍNICO;CLÍNICO;CLÍNICO;NA;NA
26;261620;202003;33;CLINICA GERAL;54;54;0
26;261620;202003;OBSTÉTRICO;OBSTÉTRICO;OBSTÉTRICO;NA;NA
26;261620;202003;43;OBSTETRICIA CLINICA;7;7;0
26;261620;202003;PEDIATRICO;PEDIATRICO;PEDIATRICO;NA;NA
26;261620;202003;45;PEDIATRIA CLINICA;5;5;0
26;261630;202003;CLÍNICO;CLÍNICO;CLÍNICO;NA;NA
26;261630;202003;33;CLINICA GERAL;18;18;0
26;261630;202003;OBSTÉTRICO;OBSTÉTRICO;OBSTÉTRICO;NA;NA
26;261630;202003;43;OBSTETRICIA CLINICA;4;4;0
26;261630;202003;PEDIATRICO;PEDIATRICO;PEDIATRICO;NA;NA
26;261630;202003;45;PEDIATRIA CLINICA;8;8;0
26;261640;202003;CIRÚRGICO;CIRÚRGICO;CIRÚRGICO;NA;NA
26;261640;202003;03;CIRURGIA GERAL;123;22;101
26;261640;202003;06;GINECOLOGIA;9;8;1
26;261640;202003;13;ORTOPEDIATRAUMATOLOGIA;4;2;2
26;261640;202003;CLÍNICO;CLÍNICO;CLÍNICO;NA;NA
26;261640;202003;33;CLINICA GERAL;71;53;18
26;261640;202003;87;SAUDE MENTAL;12;12;0
26;261640;202003;COMPLEMENTAR;COMPLEMENTAR;COMPLEMENTAR;NA;NA
26;261640;202003;81;UTI NEONATAL - TIPO II;10;10;0
26;261640;202003;92;UNIDADE DE CUIDADOS INTERMEDIARIOS NEONATAL CONVENCIONAL;10;10;0
26;261640;202003;OBSTÉTRICO;OBSTÉTRICO;OBSTÉTRICO;NA;NA
26;261640;202003;10;OBSTETRICIA CIRURGICA;13;10;3
26;261640;202003;43;OBSTETRICIA CLINICA;33;31;2
26;261640;202003;PEDIATRICO;PEDIATRICO;PEDIATRICO;NA;NA
26;261640;202003;45;PEDIATRIA CLINICA;50;43;7
26;261640;202003;OUTRAS ESPECIALIDADES;OUTRAS ESPECIALIDADES;OUTRAS ESPECIALIDADES;NA;NA
26;261640;202003;34;CRONICOS;40;40;0
26;261640;202003;47;PSIQUIATRIA;30;30;0
22;220040;202003;CIRÚRGICO;CIRÚRGICO;CIRÚRGICO;NA;NA
22;220040;202003;03;CIRURGIA GERAL;2;2;0
22;220040;202003;CLÍNICO;CLÍNICO;CLÍNICO;NA;NA
22;220040;202003;33;CLINICA GERAL;23;23;0
22;220040;202003;COMPLEMENTAR;COMPLEMENTAR;COMPLEMENTAR;NA;NA
22;220040;202003;66;UNIDADE ISOLAMENTO;1;1;0
22;220040;202003;OBSTÉTRICO;OBSTÉTRICO;OBSTÉTRICO;NA;NA
22;220040;202003;43;OBSTETRICIA CLINICA;4;4;0
22;220040;202003;PEDIATRICO;PEDIATRICO;PEDIATRICO;NA;NA
22;220040;202003;45;PEDIATRIA CLINICA;8;8;0
22;220060;202003;CLÍNICO;CLÍNICO;CLÍNICO;NA;NA
22;220060;202003;33;CLINICA GERAL;6;6;0
22;220060;202003;PEDIATRICO;PEDIATRICO;PEDIATRICO;NA;NA
22;220060;202003;45;PEDIATRIA CLINICA;5;5;0
